#PATH-POINTS-START Path 1
-55.756, -0.391, 49.315
-53.757, -0.357, 43.863
-51.757, -0.322, 37.63
-49.757, -0.288, 30.133
-47.757, -0.254, 20
-47.487, -0.249, 0
-47.487, -0.249, 0
-27.49, 0.095, 0
endData
#PATH-POINTS-START Path 2
-47.488, -0.185, 77.382
-47.452, -2.185, 74.027
-47.415, -4.185, 70.512
-47.379, -6.184, 66.813
-47.343, -8.184, 62.897
-47.306, -10.184, 58.72
-47.27, -12.183, 54.222
-47.233, -14.183, 49.315
-47.197, -16.183, 43.863
-47.161, -18.182, 37.63
-47.124, -20.182, 30.133
-47.088, -22.182, 20
-47.062, -23.607, 0
-47.062, -23.607, 0
-46.699, -43.604, 0
endData
#PATH-POINTS-START Path 3
-47.062, -23.607, 77.534
-45.062, -23.6, 74.186
-43.062, -23.593, 70.679
-41.062, -23.586, 66.989
-39.062, -23.579, 63.083
-37.062, -23.572, 58.92
-35.062, -23.565, 54.438
-33.062, -23.558, 49.553
-31.062, -23.551, 44.131
-29.062, -23.544, 37.941
-27.062, -23.537, 30.521
-25.062, -23.53, 20.579
-23.395, -23.524, 0
-23.395, -23.524, 0
-3.395, -23.453, 0
endData
#PATH-POINTS-START Path 4
-23.395, -23.524, 98.798
-21.893, -24.845, 98.639
-20.381, -26.154, 98.472
-18.858, -27.45, 98.296
-17.32, -28.728, 97.923
-15.767, -29.988, 97.728
-14.196, -31.226, 97.323
-12.605, -32.438, 97.117
-10.994, -33.623, 96.705
-9.358, -34.774, 95.412
-7.699, -35.891, 92.712
-6.014, -36.967, 89.931
-4.302, -38.001, 87.061
-2.562, -38.988, 84.093
-0.795, -39.924, 81.016
0.998, -40.811, 77.818
2.818, -41.638, 74.482
4.662, -42.413, 70.991
6.53, -43.127, 67.318
8.418, -43.787, 63.433
10.325, -44.389, 59.294
12.249, -44.936, 54.843
14.187, -45.428, 49.998
16.137, -45.871, 44.63
18.099, -46.262, 38.521
20.068, -46.609, 31.239
22.045, -46.911, 21.63
23.871, -47.155, 0
23.871, -47.155, 0
43.695, -49.804, 0
endData
#PATH-POINTS-START Path 5
23.871, -47.155, 77.836
21.887, -46.901, 74.501
19.903, -46.647, 71.01
17.92, -46.392, 67.338
15.936, -46.138, 63.454
13.952, -45.884, 59.316
11.968, -45.63, 54.867
9.985, -45.375, 50.024
8.001, -45.121, 44.659
6.017, -44.867, 38.554
4.033, -44.613, 31.279
2.049, -44.358, 21.688
